CreditCardID,CardType,CardNumber,ExpMonth,ExpYear,ModifiedDate
2802,ColonialVoice,7.77747E+13,12,2008,00:00.0
2803,ColonialVoice,7.77738E+13,5,2007,00:00.0
2804,ColonialVoice,7.77792E+13,11,2006,00:00.0
2805,Distinguish,5.55537E+13,11,2008,00:00.0
2806,Distinguish,5.55559E+13,11,2008,00:00.0
2807,Distinguish,5.55588E+13,1,2006,00:00.0
2808,Distinguish,5.5559E+13,9,2007,00:00.0
2809,Vista,1.11168E+13,9,2005,00:00.0
2810,Distinguish,5.55592E+13,4,2005,00:00.0
2811,ColonialVoice,7.77739E+13,2,2006,00:00.0
2812,Distinguish,5.55598E+13,3,2005,00:00.0
2813,ColonialVoice,7.77755E+13,5,2008,00:00.0
2814,Vista,1.11142E+13,5,2007,00:00.0
2815,Distinguish,5.55548E+13,1,2007,00:00.0
2816,Vista,1.1112E+13,10,2005,00:00.0
2817,SuperiorCard,3.33359E+13,2,2005,00:00.0
2818,ColonialVoice,7.77733E+13,3,2007,00:00.0
2819,Vista,1.11116E+13,3,2005,00:00.0
2820,SuperiorCard,3.33356E+13,8,2006,00:00.0
2821,Vista,1.11131E+13,6,2008,00:00.0
2822,Vista,1.11133E+13,11,2008,00:00.0
2823,Vista,1.11141E+13,1,2008,00:00.0
2824,Vista,1.11166E+13,2,2006,00:00.0
2825,SuperiorCard,3.33349E+13,6,2005,00:00.0
2826,Distinguish,5.55532E+13,12,2007,00:00.0
2827,Vista,1.11175E+13,3,2006,00:00.0
2828,ColonialVoice,7.77722E+13,10,2008,00:00.0
2829,ColonialVoice,7.7778E+13,4,2006,00:00.0
2830,Distinguish,5.55546E+13,7,2005,00:00.0
2831,Distinguish,5.55569E+13,1,2006,00:00.0
2832,ColonialVoice,7.77742E+13,4,2005,00:00.0
2833,Vista,1.11156E+13,1,2005,00:00.0
2834,Vista,1.11118E+13,7,2006,00:00.0
2835,SuperiorCard,3.33387E+13,5,2006,00:00.0
2836,Distinguish,5.55538E+13,6,2008,00:00.0
2837,SuperiorCard,3.3336E+13,10,2006,00:00.0
2838,Vista,1.11161E+13,5,2005,00:00.0
2839,Distinguish,5.55598E+13,7,2008,00:00.0
2840,SuperiorCard,3.33364E+13,7,2006,00:00.0
2841,Vista,1.11138E+13,7,2008,00:00.0
2842,Vista,1.11188E+13,6,2007,00:00.0
2843,ColonialVoice,7.77799E+13,3,2006,00:00.0
2844,Distinguish,5.55561E+13,10,2006,00:00.0
2845,SuperiorCard,3.33328E+13,12,2007,00:00.0
2846,ColonialVoice,7.77787E+13,6,2006,00:00.0
2847,Vista,1.11154E+13,6,2007,00:00.0
2848,Vista,1.11168E+13,8,2007,00:00.0
2849,Vista,1.11155E+13,3,2008,00:00.0
2850,Distinguish,5.55519E+13,7,2008,00:00.0
2851,ColonialVoice,7.77764E+13,10,2006,00:00.0
2852,Vista,1.11192E+13,6,2007,00:00.0
2853,SuperiorCard,3.3337E+13,12,2005,00:00.0
2854,ColonialVoice,7.7771E+13,6,2006,00:00.0
2855,Distinguish,5.55531E+13,6,2008,00:00.0
2856,Vista,1.11134E+13,8,2007,00:00.0
2857,Vista,1.11121E+13,9,2006,00:00.0
2858,SuperiorCard,3.33381E+13,11,2005,00:00.0
2859,Vista,1.11133E+13,12,2008,00:00.0
2860,ColonialVoice,7.77774E+13,8,2007,00:00.0
2861,ColonialVoice,7.7773E+13,9,2007,00:00.0
2862,Distinguish,5.55531E+13,9,2006,00:00.0
2863,Vista,1.11186E+13,11,2006,00:00.0
2864,Distinguish,5.55529E+13,3,2008,00:00.0
2865,Vista,1.11149E+13,3,2005,00:00.0
2866,ColonialVoice,7.77788E+13,2,2005,00:00.0
2867,ColonialVoice,7.7776E+13,9,2005,00:00.0
2868,ColonialVoice,7.7778E+13,12,2008,00:00.0
2869,ColonialVoice,7.77717E+13,11,2006,00:00.0
2870,Distinguish,5.55514E+13,10,2008,00:00.0
2871,ColonialVoice,7.77765E+13,11,2007,00:00.0
2872,Vista,1.11161E+13,8,2005,00:00.0
2873,SuperiorCard,3.33394E+13,8,2008,00:00.0
2874,SuperiorCard,3.33375E+13,7,2007,00:00.0
2875,SuperiorCard,3.33384E+13,8,2007,00:00.0
2876,SuperiorCard,3.33398E+13,7,2006,00:00.0
2877,ColonialVoice,7.77747E+13,3,2005,00:00.0
2878,Vista,1.1116E+13,2,2005,00:00.0
2879,SuperiorCard,3.33357E+13,2,2008,00:00.0
2880,Distinguish,5.55523E+13,8,2006,00:00.0
2881,SuperiorCard,3.33311E+13,1,2007,00:00.0
2882,Distinguish,5.55594E+13,11,2005,00:00.0
2883,SuperiorCard,3.33365E+13,5,2008,00:00.0
2884,ColonialVoice,7.77766E+13,12,2005,00:00.0
2885,Vista,1.11185E+13,11,2007,00:00.0
2886,ColonialVoice,7.7772E+13,11,2007,00:00.0
2887,SuperiorCard,3.3331E+13,4,2005,00:00.0
2888,SuperiorCard,3.33315E+13,11,2006,00:00.0
2889,Vista,1.11199E+13,10,2007,00:00.0
2890,Distinguish,5.55542E+13,8,2006,00:00.0
2891,Vista,1.11134E+13,9,2006,00:00.0
2892,Distinguish,5.55518E+13,1,2005,00:00.0
2893,SuperiorCard,3.33334E+13,10,2008,00:00.0
2894,Vista,1.11146E+13,6,2007,00:00.0
2895,Distinguish,5.55561E+13,8,2008,00:00.0
2896,Vista,1.11187E+13,12,2006,00:00.0
2897,Distinguish,5.55596E+13,11,2005,00:00.0
2898,SuperiorCard,3.33336E+13,8,2008,00:00.0
2899,Distinguish,5.55551E+13,7,2006,00:00.0
2900,Distinguish,5.55518E+13,5,2005,00:00.0
2901,Distinguish,5.5552E+13,7,2005,00:00.0
2902,Vista,1.11159E+13,9,2005,00:00.0
2903,Vista,1.11149E+13,10,2005,00:00.0
2904,ColonialVoice,7.77752E+13,1,2005,00:00.0
2905,Vista,1.11123E+13,10,2008,00:00.0
2906,ColonialVoice,7.77779E+13,2,2005,00:00.0
2907,ColonialVoice,7.77778E+13,4,2008,00:00.0
2908,SuperiorCard,3.33325E+13,2,2008,00:00.0
2909,Distinguish,5.5551E+13,1,2005,00:00.0
2910,Vista,1.11147E+13,4,2007,00:00.0
2911,SuperiorCard,3.33385E+13,7,2006,00:00.0
2912,SuperiorCard,3.33321E+13,8,2008,00:00.0
2913,ColonialVoice,7.77723E+13,8,2005,00:00.0
2914,Vista,1.11161E+13,11,2006,00:00.0
2915,Vista,1.11196E+13,5,2008,00:00.0
2916,ColonialVoice,7.7773E+13,3,2006,00:00.0
2917,SuperiorCard,3.33345E+13,8,2006,00:00.0
2918,SuperiorCard,3.33378E+13,7,2008,00:00.0
2919,Vista,1.11171E+13,4,2007,00:00.0
2920,SuperiorCard,3.334E+13,12,2006,00:00.0
2921,Vista,1.11164E+13,4,2008,00:00.0
2922,Distinguish,5.55575E+13,12,2006,00:00.0
2923,Vista,1.11112E+13,8,2008,00:00.0
2924,Vista,1.1113E+13,7,2007,00:00.0
2925,Vista,1.1116E+13,6,2006,00:00.0
2926,SuperiorCard,3.33385E+13,7,2006,00:00.0
2927,ColonialVoice,7.77743E+13,8,2007,00:00.0
2928,Distinguish,5.55536E+13,4,2008,00:00.0
2929,ColonialVoice,7.77711E+13,10,2007,00:00.0
2930,Vista,1.11135E+13,4,2006,00:00.0
2931,Distinguish,5.556E+13,10,2006,00:00.0
2932,SuperiorCard,3.33394E+13,2,2007,00:00.0
2933,SuperiorCard,3.3334E+13,2,2006,00:00.0
2934,SuperiorCard,3.33353E+13,12,2008,00:00.0
2935,Distinguish,5.55569E+13,8,2006,00:00.0
2936,ColonialVoice,7.7777E+13,10,2007,00:00.0
2937,Distinguish,5.55566E+13,8,2005,00:00.0
2938,Vista,1.11161E+13,10,2006,00:00.0
2939,Distinguish,5.55551E+13,10,2007,00:00.0
2940,SuperiorCard,3.3333E+13,6,2006,00:00.0
2941,Distinguish,5.55564E+13,8,2007,00:00.0
2942,ColonialVoice,7.77717E+13,1,2006,00:00.0
2943,ColonialVoice,7.77751E+13,10,2007,00:00.0
2944,Distinguish,5.5552E+13,6,2007,00:00.0
2945,Vista,1.11191E+13,2,2008,00:00.0
2946,SuperiorCard,3.33351E+13,11,2007,00:00.0
2947,Vista,1.11145E+13,9,2005,00:00.0
2948,Distinguish,5.55585E+13,6,2007,00:00.0
2949,Vista,1.11116E+13,12,2007,00:00.0
2950,Vista,1.11164E+13,9,2008,00:00.0
2951,Vista,1.11153E+13,3,2005,00:00.0
2952,Vista,1.11163E+13,3,2006,00:00.0
2953,ColonialVoice,7.77768E+13,10,2006,00:00.0
2954,Vista,1.11145E+13,3,2005,00:00.0
2955,Vista,1.11126E+13,4,2005,00:00.0
2956,ColonialVoice,7.77788E+13,5,2005,00:00.0
2957,SuperiorCard,3.33386E+13,9,2005,00:00.0
2958,SuperiorCard,3.33361E+13,2,2005,00:00.0
2959,SuperiorCard,3.33356E+13,12,2005,00:00.0
2960,SuperiorCard,3.33349E+13,3,2008,00:00.0
2961,Vista,1.1119E+13,7,2008,00:00.0
2962,Distinguish,5.55562E+13,11,2006,00:00.0
2963,Distinguish,5.55587E+13,12,2005,00:00.0
2964,SuperiorCard,3.3338E+13,8,2006,00:00.0
2965,Vista,1.11135E+13,8,2008,00:00.0
2966,ColonialVoice,7.77798E+13,1,2006,00:00.0
2967,ColonialVoice,7.77762E+13,2,2008,00:00.0
2968,ColonialVoice,7.77765E+13,10,2008,00:00.0
2969,Distinguish,5.55572E+13,6,2005,00:00.0
2970,ColonialVoice,7.7773E+13,9,2008,00:00.0
2971,ColonialVoice,7.77718E+13,10,2005,00:00.0
2972,SuperiorCard,3.33373E+13,11,2005,00:00.0
2973,ColonialVoice,7.77735E+13,4,2007,00:00.0
2974,ColonialVoice,7.77755E+13,8,2007,00:00.0
2975,Distinguish,5.55577E+13,7,2006,00:00.0
2976,ColonialVoice,7.77748E+13,12,2008,00:00.0
2977,Distinguish,5.55522E+13,11,2005,00:00.0
2978,SuperiorCard,3.3334E+13,2,2007,00:00.0
2979,SuperiorCard,3.33372E+13,9,2008,00:00.0
2980,Vista,1.11121E+13,3,2006,00:00.0
2981,ColonialVoice,7.77739E+13,2,2008,00:00.0
2982,Distinguish,5.55547E+13,1,2007,00:00.0
2983,SuperiorCard,3.33326E+13,9,2005,00:00.0
2984,Distinguish,5.55546E+13,12,2005,00:00.0
2985,SuperiorCard,3.33367E+13,11,2007,00:00.0
2986,Distinguish,5.55512E+13,5,2007,00:00.0
2987,Vista,1.1117E+13,10,2007,00:00.0
2988,ColonialVoice,7.77791E+13,9,2008,00:00.0
2989,Vista,1.11177E+13,7,2006,00:00.0
2990,ColonialVoice,7.77738E+13,6,2007,00:00.0
2991,Vista,1.11183E+13,4,2006,00:00.0
2992,SuperiorCard,3.33358E+13,7,2007,00:00.0
2993,ColonialVoice,7.77781E+13,12,2007,00:00.0
2994,Vista,1.11138E+13,2,2006,00:00.0
2995,Vista,1.11165E+13,1,2005,00:00.0
2996,SuperiorCard,3.33345E+13,3,2005,00:00.0
2997,Distinguish,5.55512E+13,8,2007,00:00.0
2998,Distinguish,5.55529E+13,7,2005,00:00.0
2999,Vista,1.11136E+13,5,2007,00:00.0
3000,SuperiorCard,3.33398E+13,4,2007,00:00.0
3001,ColonialVoice,7.77772E+13,9,2005,00:00.0
3002,SuperiorCard,3.33349E+13,10,2008,00:00.0
3003,ColonialVoice,7.77789E+13,11,2006,00:00.0
3004,SuperiorCard,3.33331E+13,7,2006,00:00.0
3005,SuperiorCard,3.33313E+13,2,2005,00:00.0
3006,Vista,1.11123E+13,2,2006,00:00.0
3007,Vista,1.11174E+13,10,2005,00:00.0
3008,Vista,1.11143E+13,6,2007,00:00.0
3009,Vista,1.1111E+13,11,2006,00:00.0
3010,ColonialVoice,7.7776E+13,8,2007,00:00.0
3011,Distinguish,5.55537E+13,6,2007,00:00.0
3012,Vista,1.11134E+13,5,2005,00:00.0
3013,Vista,1.11154E+13,1,2006,00:00.0
3014,ColonialVoice,7.77762E+13,1,2008,00:00.0
3015,SuperiorCard,3.33361E+13,3,2008,00:00.0
3016,Distinguish,5.55563E+13,4,2005,00:00.0
3017,SuperiorCard,3.33392E+13,4,2006,00:00.0
3018,Vista,1.11114E+13,8,2005,00:00.0
3019,Vista,1.11138E+13,5,2007,00:00.0
3020,Vista,1.11148E+13,10,2005,00:00.0
3021,Vista,1.1117E+13,6,2007,00:00.0
3022,Distinguish,5.5551E+13,12,2008,00:00.0
3023,Vista,1.11143E+13,10,2007,00:00.0
3024,SuperiorCard,3.33348E+13,2,2006,00:00.0
3025,ColonialVoice,7.77788E+13,1,2006,00:00.0
3026,Vista,1.11128E+13,2,2008,00:00.0
3027,ColonialVoice,7.77735E+13,2,2005,00:00.0
3028,Distinguish,5.55573E+13,1,2006,00:00.0
3029,SuperiorCard,3.33382E+13,1,2005,00:00.0
3030,Distinguish,5.55575E+13,9,2007,00:00.0
3031,ColonialVoice,7.77763E+13,6,2006,00:00.0
3032,SuperiorCard,3.33368E+13,1,2005,00:00.0
3033,ColonialVoice,7.77737E+13,10,2008,00:00.0
3034,SuperiorCard,3.33313E+13,6,2007,00:00.0
3035,ColonialVoice,7.77778E+13,2,2006,00:00.0
3036,ColonialVoice,7.77739E+13,3,2007,00:00.0
3037,Distinguish,5.55545E+13,1,2005,00:00.0
3038,SuperiorCard,3.33384E+13,5,2006,00:00.0
3039,SuperiorCard,3.33366E+13,1,2007,00:00.0
3040,Vista,1.11198E+13,2,2006,00:00.0
3041,SuperiorCard,3.33312E+13,7,2006,00:00.0
3042,SuperiorCard,3.3335E+13,6,2007,00:00.0
3043,Vista,1.11115E+13,9,2006,00:00.0
3044,Distinguish,5.55531E+13,5,2006,00:00.0
3045,Vista,1.11184E+13,3,2007,00:00.0
3046,ColonialVoice,7.77726E+13,8,2006,00:00.0
3047,Vista,1.1118E+13,12,2007,00:00.0
3048,ColonialVoice,7.77762E+13,12,2007,00:00.0
3049,SuperiorCard,3.33398E+13,5,2006,00:00.0
3050,SuperiorCard,3.33346E+13,5,2007,00:00.0
3051,Distinguish,5.55514E+13,3,2006,00:00.0
3052,Distinguish,5.55583E+13,4,2006,00:00.0
3053,ColonialVoice,7.77779E+13,10,2008,00:00.0
3054,Distinguish,5.55589E+13,3,2006,00:00.0
3055,ColonialVoice,7.77751E+13,3,2005,00:00.0
3056,SuperiorCard,3.33365E+13,4,2006,00:00.0
3057,Vista,1.11125E+13,12,2007,00:00.0
3058,Distinguish,5.55557E+13,6,2007,00:00.0
3059,Vista,1.11177E+13,4,2008,00:00.0
3060,ColonialVoice,7.77795E+13,11,2007,00:00.0
3061,ColonialVoice,7.7777E+13,12,2005,00:00.0
3062,Distinguish,5.5555E+13,12,2007,00:00.0
3063,ColonialVoice,7.77725E+13,5,2007,00:00.0
3064,Vista,1.11199E+13,6,2005,00:00.0
3065,Distinguish,5.5555E+13,9,2007,00:00.0
3066,ColonialVoice,7.77763E+13,7,2005,00:00.0
3067,ColonialVoice,7.77716E+13,12,2008,00:00.0
3068,ColonialVoice,7.77712E+13,9,2006,00:00.0
3069,Distinguish,5.55567E+13,12,2006,00:00.0
3070,ColonialVoice,7.77771E+13,6,2007,00:00.0
3071,Distinguish,5.55593E+13,4,2008,00:00.0
3072,SuperiorCard,3.33327E+13,7,2005,00:00.0
3073,ColonialVoice,7.77742E+13,9,2008,00:00.0
3074,ColonialVoice,7.77744E+13,3,2006,00:00.0
3075,SuperiorCard,3.33354E+13,12,2005,00:00.0
3076,Vista,1.1113E+13,11,2005,00:00.0
3077,Vista,1.11155E+13,10,2006,00:00.0
3078,Distinguish,5.55556E+13,1,2005,00:00.0
3079,Distinguish,5.55546E+13,3,2007,00:00.0
3080,Distinguish,5.5555E+13,5,2005,00:00.0
3081,SuperiorCard,3.33362E+13,8,2005,00:00.0
3082,ColonialVoice,7.77743E+13,4,2005,00:00.0
3083,ColonialVoice,7.77745E+13,6,2005,00:00.0
3084,Vista,1.11112E+13,11,2005,00:00.0
3085,Distinguish,5.55522E+13,6,2008,00:00.0
3086,Vista,1.11198E+13,10,2006,00:00.0
3087,Distinguish,5.55577E+13,1,2005,00:00.0
3088,SuperiorCard,3.33363E+13,11,2005,00:00.0
3089,ColonialVoice,7.77793E+13,5,2006,00:00.0
3090,ColonialVoice,7.77736E+13,12,2006,00:00.0
3091,ColonialVoice,7.77743E+13,11,2008,00:00.0
3092,Vista,1.11112E+13,5,2005,00:00.0
3093,ColonialVoice,7.77734E+13,2,2008,00:00.0
3094,Vista,1.11128E+13,1,2005,00:00.0
3095,Distinguish,5.55536E+13,1,2007,00:00.0
3096,Distinguish,5.55534E+13,10,2008,00:00.0
3097,SuperiorCard,3.33329E+13,12,2007,00:00.0
3098,ColonialVoice,7.77762E+13,4,2005,00:00.0
3099,Distinguish,5.5554E+13,5,2005,00:00.0
3100,Distinguish,5.55523E+13,8,2007,00:00.0
3101,Vista,1.11169E+13,1,2006,00:00.0
3102,Vista,1.11152E+13,3,2006,00:00.0
3103,SuperiorCard,3.33366E+13,1,2006,00:00.0
3104,Distinguish,5.55578E+13,8,2008,00:00.0
3105,Vista,1.1119E+13,8,2008,00:00.0
3106,SuperiorCard,3.33382E+13,12,2008,00:00.0
3107,Vista,1.11124E+13,7,2007,00:00.0
3108,SuperiorCard,3.33377E+13,9,2007,00:00.0
3109,SuperiorCard,3.33391E+13,5,2008,00:00.0
3110,SuperiorCard,3.334E+13,4,2008,00:00.0
3111,Distinguish,5.55541E+13,3,2005,00:00.0
3112,ColonialVoice,7.77747E+13,7,2008,00:00.0
3113,Vista,1.11133E+13,11,2005,00:00.0
3114,ColonialVoice,7.77762E+13,6,2005,00:00.0
3115,SuperiorCard,3.33372E+13,11,2007,00:00.0
3116,Vista,1.11112E+13,12,2007,00:00.0
3117,Vista,1.11196E+13,6,2005,00:00.0
3118,SuperiorCard,3.33338E+13,5,2007,00:00.0
3119,Distinguish,5.55589E+13,2,2007,00:00.0
3120,ColonialVoice,7.77746E+13,1,2008,00:00.0
3121,Distinguish,5.55537E+13,8,2007,00:00.0
3122,Vista,1.11177E+13,3,2007,00:00.0
3123,SuperiorCard,3.33385E+13,7,2005,00:00.0
3124,SuperiorCard,3.33387E+13,1,2006,00:00.0
3125,Vista,1.11129E+13,5,2008,00:00.0
3126,ColonialVoice,7.7779E+13,7,2006,00:00.0
3127,SuperiorCard,3.33379E+13,11,2006,00:00.0
3128,ColonialVoice,7.7773E+13,5,2007,00:00.0
3129,SuperiorCard,3.33386E+13,12,2007,00:00.0
3130,ColonialVoice,7.77758E+13,4,2007,00:00.0
3131,ColonialVoice,7.77789E+13,3,2008,00:00.0
3132,SuperiorCard,3.33393E+13,4,2005,00:00.0
3133,ColonialVoice,7.77754E+13,4,2007,00:00.0
3134,Distinguish,5.55514E+13,7,2006,00:00.0
3135,SuperiorCard,3.33371E+13,2,2006,00:00.0
3136,Distinguish,5.5558E+13,2,2006,00:00.0
3137,Distinguish,5.55596E+13,6,2007,00:00.0
3138,Distinguish,5.55546E+13,8,2006,00:00.0
3139,Distinguish,5.55575E+13,12,2007,00:00.0
3140,Vista,1.11157E+13,3,2008,00:00.0
3141,Vista,1.11186E+13,9,2007,00:00.0
3142,Vista,1.11123E+13,2,2008,00:00.0
3143,Vista,1.11166E+13,9,2005,00:00.0
3144,SuperiorCard,3.33398E+13,1,2006,00:00.0
3145,Vista,1.11195E+13,12,2008,00:00.0
3146,SuperiorCard,3.33343E+13,5,2008,00:00.0
3147,Vista,1.1111E+13,3,2007,00:00.0
3148,Distinguish,5.55563E+13,2,2005,00:00.0
3149,Distinguish,5.55597E+13,8,2005,00:00.0
3150,Vista,1.11173E+13,11,2006,00:00.0
3151,Vista,1.11131E+13,10,2008,00:00.0
3152,Vista,1.11143E+13,12,2007,00:00.0
3153,ColonialVoice,7.7774E+13,9,2007,00:00.0
3154,SuperiorCard,3.3337E+13,7,2005,00:00.0
3155,SuperiorCard,3.3332E+13,7,2006,00:00.0
3156,Vista,1.11159E+13,12,2008,00:00.0
3157,Distinguish,5.55577E+13,7,2006,00:00.0
3158,Vista,1.11148E+13,5,2006,00:00.0
3159,ColonialVoice,7.77778E+13,9,2006,00:00.0
3160,ColonialVoice,7.77788E+13,3,2007,00:00.0
3161,SuperiorCard,3.33384E+13,1,2007,00:00.0
3162,Distinguish,5.55536E+13,2,2006,00:00.0
3163,SuperiorCard,3.33356E+13,5,2006,00:00.0
3164,ColonialVoice,7.7777E+13,9,2007,00:00.0
3165,SuperiorCard,3.33377E+13,12,2005,00:00.0
3166,ColonialVoice,7.77788E+13,11,2008,00:00.0
3167,Distinguish,5.55585E+13,10,2005,00:00.0
3168,Distinguish,5.5552E+13,12,2008,00:00.0
3169,SuperiorCard,3.33314E+13,5,2007,00:00.0
3170,Distinguish,5.55519E+13,2,2005,00:00.0
3171,ColonialVoice,7.7775E+13,10,2005,00:00.0
3172,SuperiorCard,3.33332E+13,5,2006,00:00.0
3173,Vista,1.11183E+13,9,2006,00:00.0
3174,SuperiorCard,3.33322E+13,6,2007,00:00.0
3175,ColonialVoice,7.7778E+13,1,2006,00:00.0
3176,ColonialVoice,7.77716E+13,6,2007,00:00.0
3177,Vista,1.11195E+13,12,2005,00:00.0
3178,Vista,1.11145E+13,8,2007,00:00.0
3179,SuperiorCard,3.33354E+13,6,2005,00:00.0
3180,SuperiorCard,3.33373E+13,2,2008,00:00.0
3181,ColonialVoice,7.77744E+13,9,2008,00:00.0
3182,Vista,1.112E+13,7,2005,00:00.0
3183,SuperiorCard,3.33355E+13,4,2008,00:00.0
3184,ColonialVoice,7.77795E+13,2,2008,00:00.0
3185,SuperiorCard,3.33382E+13,1,2006,00:00.0
3186,ColonialVoice,7.77714E+13,8,2006,00:00.0
3187,SuperiorCard,3.33329E+13,10,2007,00:00.0
3188,SuperiorCard,3.33357E+13,7,2008,00:00.0
3189,ColonialVoice,7.77714E+13,12,2005,00:00.0
3190,Vista,1.112E+13,8,2006,00:00.0
3191,Vista,1.1114E+13,1,2008,00:00.0
3192,Vista,1.11122E+13,11,2008,00:00.0
3193,SuperiorCard,3.33342E+13,4,2008,00:00.0
3194,SuperiorCard,3.3338E+13,1,2008,00:00.0
3195,SuperiorCard,3.33371E+13,8,2007,00:00.0
3196,Vista,1.11124E+13,6,2005,00:00.0
3197,SuperiorCard,3.33372E+13,10,2005,00:00.0
3198,Distinguish,5.5556E+13,8,2006,00:00.0
3199,Distinguish,5.55526E+13,5,2008,00:00.0
3200,Vista,1.11134E+13,12,2007,00:00.0
3201,Distinguish,5.5557E+13,6,2008,00:00.0
3202,Vista,1.11171E+13,1,2007,00:00.0
3203,ColonialVoice,7.77725E+13,11,2007,00:00.0
3204,Vista,1.11128E+13,11,2008,00:00.0
3205,ColonialVoice,7.77771E+13,10,2005,00:00.0
3206,Distinguish,5.55546E+13,12,2007,00:00.0
3207,Vista,1.11122E+13,3,2007,00:00.0
3208,Vista,1.11119E+13,11,2005,00:00.0
3209,ColonialVoice,7.77796E+13,6,2006,00:00.0
3210,SuperiorCard,3.33321E+13,4,2006,00:00.0
3211,Vista,1.11127E+13,7,2008,00:00.0
3212,ColonialVoice,7.77773E+13,6,2006,00:00.0
3213,ColonialVoice,7.77799E+13,9,2008,00:00.0
3214,Distinguish,5.55528E+13,12,2008,00:00.0
3215,Vista,1.11197E+13,7,2005,00:00.0
3216,Vista,1.11184E+13,3,2008,00:00.0
3217,Vista,1.11119E+13,6,2005,00:00.0
3218,ColonialVoice,7.77727E+13,2,2008,00:00.0
3219,Distinguish,5.55579E+13,11,2005,00:00.0
3220,ColonialVoice,7.77759E+13,1,2006,00:00.0
3221,ColonialVoice,7.7777E+13,8,2005,00:00.0
3222,ColonialVoice,7.77759E+13,1,2008,00:00.0
3223,Distinguish,5.55543E+13,4,2007,00:00.0
3224,Distinguish,5.55575E+13,1,2007,00:00.0
3225,SuperiorCard,3.33383E+13,9,2007,00:00.0
3226,Distinguish,5.55598E+13,7,2007,00:00.0
3227,Distinguish,5.55589E+13,7,2007,00:00.0
3228,SuperiorCard,3.33339E+13,3,2006,00:00.0
3229,SuperiorCard,3.33361E+13,4,2008,00:00.0
3230,SuperiorCard,3.3332E+13,12,2005,00:00.0
3231,SuperiorCard,3.33399E+13,8,2007,00:00.0
3232,Vista,1.11163E+13,5,2008,00:00.0
3233,Vista,1.11199E+13,4,2006,00:00.0
3234,SuperiorCard,3.33351E+13,12,2008,00:00.0
3235,Distinguish,5.55582E+13,10,2006,00:00.0
3236,Vista,1.11167E+13,5,2007,00:00.0
3237,Distinguish,5.5551E+13,8,2008,00:00.0
3238,ColonialVoice,7.77795E+13,9,2006,00:00.0
3239,Vista,1.11115E+13,6,2007,00:00.0
3240,SuperiorCard,3.33321E+13,5,2008,00:00.0
3241,Distinguish,5.55597E+13,9,2007,00:00.0
3242,SuperiorCard,3.33388E+13,7,2006,00:00.0
3243,SuperiorCard,3.33375E+13,4,2008,00:00.0
3244,Distinguish,5.55558E+13,10,2005,00:00.0
3245,Distinguish,5.55516E+13,4,2008,00:00.0
3246,SuperiorCard,3.33338E+13,10,2006,00:00.0
3247,SuperiorCard,3.33373E+13,12,2008,00:00.0
3248,Distinguish,5.55518E+13,5,2006,00:00.0
3249,SuperiorCard,3.33355E+13,9,2008,00:00.0
3250,SuperiorCard,3.33393E+13,6,2007,00:00.0
3251,SuperiorCard,3.33349E+13,7,2008,00:00.0
3252,ColonialVoice,7.77778E+13,4,2007,00:00.0
3253,ColonialVoice,7.77757E+13,5,2005,00:00.0
3254,SuperiorCard,3.3335E+13,2,2007,00:00.0
3255,Distinguish,5.55571E+13,12,2007,00:00.0
3256,ColonialVoice,7.77791E+13,9,2005,00:00.0
3257,ColonialVoice,7.77798E+13,10,2005,00:00.0
3258,Distinguish,5.55599E+13,7,2008,00:00.0
3259,Vista,1.11132E+13,10,2005,00:00.0
3260,Distinguish,5.55574E+13,7,2007,00:00.0
3261,ColonialVoice,7.77779E+13,1,2008,00:00.0
3262,Distinguish,5.55541E+13,8,2006,00:00.0
3263,Vista,1.1118E+13,6,2006,00:00.0
3264,ColonialVoice,7.77759E+13,9,2007,00:00.0
3265,Distinguish,5.55599E+13,2,2005,00:00.0
3266,SuperiorCard,3.33342E+13,1,2005,00:00.0
3267,Vista,1.11153E+13,2,2008,00:00.0
3268,ColonialVoice,7.77785E+13,2,2008,00:00.0
3269,Distinguish,5.55516E+13,10,2005,00:00.0
3270,ColonialVoice,7.77736E+13,5,2007,00:00.0
3271,SuperiorCard,3.33363E+13,2,2008,00:00.0
3272,SuperiorCard,3.33353E+13,4,2007,00:00.0
3273,SuperiorCard,3.33322E+13,6,2005,00:00.0
3274,Vista,1.11119E+13,2,2008,00:00.0
3275,Vista,1.1112E+13,8,2007,00:00.0
3276,Vista,1.1117E+13,6,2008,00:00.0
3277,SuperiorCard,3.33372E+13,8,2007,00:00.0
3278,Distinguish,5.55531E+13,12,2006,00:00.0
3279,ColonialVoice,7.7775E+13,6,2006,00:00.0
3280,SuperiorCard,3.3334E+13,5,2005,00:00.0
3281,SuperiorCard,3.33356E+13,10,2006,00:00.0
3282,SuperiorCard,3.33375E+13,5,2007,00:00.0
3283,ColonialVoice,7.77784E+13,2,2007,00:00.0
3284,SuperiorCard,3.33332E+13,2,2008,00:00.0
3285,SuperiorCard,3.33324E+13,7,2008,00:00.0
3286,ColonialVoice,7.77712E+13,11,2008,00:00.0
3287,ColonialVoice,7.77769E+13,5,2006,00:00.0
3288,ColonialVoice,7.77774E+13,11,2007,00:00.0
3289,Vista,1.11126E+13,4,2007,00:00.0
3290,ColonialVoice,7.77755E+13,4,2006,00:00.0
3291,SuperiorCard,3.33338E+13,9,2008,00:00.0
